refseq_mrna,entrezgene,uniprot_gn,external_gene_name
4499,NM_001103165,18521,B2M1R7,Pcbp2
4500,NM_001103165,18521,Q3TT81,Pcbp2
4501,NM_001103166,18521,Q61990,Pcbp2
4502,NM_001103166,18521,B2M1R7,Pcbp2
4503,NM_001103166,18521,Q3TT81,Pcbp2
4504,NM_001103168,100009600,Q1WG82,Zglp1
4505,NM_001103171,17910,Q9QZZ4,Myo15
4506,NM_001103177,226251,,Ablim1
4507,NM_001103178,226251,,Ablim1
4508,NM_001103179,93871,Q921C3,Brwd1
4509,NM_001103179,93871,Q8BPZ1,Brwd1
4510,NM_001103181,68842,Q3UH13,Tulp4
4511,NM_001103181,68842,Q9JIL5,Tulp4
4512,NM_001103182,72568,,Lin9
4513,NM_001103199,230622,A7XUZ6,Skint6
4514,NM_001103365,625109,G5E8Y4,Vmn2r86
4515,NM_001103366,625131,,Vmn2r87
4516,NM_001103367,24004,Q9QVY8,Rai2
4517,NM_001103368,624765,,Vmn2r80
4518,NM_001104525,100043108,,Cyp2c69
4519,NM_001104529,64095,Q3TBY9,Gpr35
4520,NM_001104529,64095,Q9ES90,Gpr35
4521,NM_001104529,64095,A0A0A0MQ77,Gpr35
4522,NM_001104530,66213,Q9CZB6,Med7
4523,NM_001104531,545123,P24457,Cyp2d11
4524,NM_001104537,625029,,Vmn2r83
4525,NM_001104539,626942,,Vmn2r90
4526,NM_001104540,665210,,Vmn2r91
4527,NM_001104541,627111,,Vmn2r92
4528,NM_001104542,627132,,Vmn2r93
4529,NM_001104543,665227,,Vmn2r94
4530,NM_001104547,433070,,Vmn2r96
4531,NM_001104549,627367,,Vmn2r97
4532,NM_001104550,224552,,Vmn2r98
4533,NM_001104551,665376,,Vmn2r99
4534,NM_001104556,66213,Q9CZB6,Med7
4535,NM_001104557,66213,Q9CZB6,Med7
4536,NM_001104562,627537,,Vmn2r100
4537,NM_001104563,627576,,Vmn2r101
4538,NM_001104564,224572,,Vmn2r102
4539,NM_001104565,627636,,Vmn2r103
4540,NM_001104566,22313,,Vmn2r104
4541,NM_001104567,627743,,Vmn2r105
4542,NM_001104568,224576,,Vmn2r106
4543,NM_001104569,22312,,Vmn2r107
4544,NM_001104570,627805,,Vmn2r108
4545,NM_001104571,627814,,Vmn2r109
4546,NM_001104572,224582,,Vmn2r110
4547,NM_001104573,210876,,Vmn2r111
4548,NM_001104575,628185,,Vmn2r112
4549,NM_001104578,434701,,Vmn2r113
4550,NM_001104579,638102,,Vmn2r115
4551,NM_001104580,619697,E9Q6I0,Vmn2r116
4552,NM_001104581,619788,,Vmn2r117
4553,NM_001104582,383258,,Vmn2r118
4554,NM_001104582,383258,,AC182748.2
4555,NM_001104591,224916,,Vmn2r120
4556,NM_001104592,100125586,,Vmn2r2
4557,NM_001104614,637004,,Vmn2r3
4558,NM_001104615,637053,,Vmn2r4
4559,NM_001104616,19684,Q7TSG6,Rdx
4560,NM_001104616,19684,P26043,Rdx
4561,NM_001104617,19684,Q7TSG6,Rdx
4562,NM_001104617,19684,P26043,Rdx
4563,NM_001104618,667060,,Vmn2r5
4564,NM_001104619,667069,,Vmn2r6
4565,NM_001104620,627479,,Vmn2r8
4566,NM_001104621,435864,,Vmn2r9
4567,NM_001104622,384219,,Vmn2r11
4568,NM_001104623,627569,,Vmn2r12
4569,NM_001104624,231589,,Vmn2r13
4570,NM_001104625,231591,,Vmn2r14
4571,NM_001104626,211223,,Vmn2r15
4572,NM_001104627,384220,,Vmn2r16
4573,NM_001104628,384221,,Vmn2r17
4574,NM_001104632,232358,G5E8G4,Vmn2r19
4575,NM_001104634,667180,,Vmn2r20
4576,NM_001104635,546912,,Vmn2r21
4577,NM_001104637,546913,,Vmn2r22
4578,NM_001104638,435916,,Vmn2r23
4579,NM_001104639,243628,D3YUI0,Vmn2r24
4580,NM_001104641,545874,W4VSP2,Vmn2r25
4581,NM_001104642,232367,,Vmn2r27
4582,NM_001104644,637908,,Vmn2r53
4583,NM_001104645,100042499,,Vmn2r55
4584,NM_001104646,105351,,AW209491
4585,NM_001104648,629079,,Vmn2r56
4586,NM_001104927,665095,,Cyp2j8
4587,NM_001104946,100039030,,Gm2012
4588,NM_001105055,628422,,Vmn2r58
4589,NM_001105056,628444,,Vmn2r59
4590,NM_001105057,637898,,Vmn2r60
4591,NM_001105058,637873,,Vmn2r61
4592,NM_001105059,546964,,Vmn2r62
4593,NM_001105060,435975,,Vmn2r63
4594,NM_001105061,668612,,Gm9268
4595,NM_001105062,100042591,,Vmn2r31
4596,NM_001105063,22311,,Vmn2r32
4597,NM_001105065,624512,,Vmn2r33
4598,NM_001105066,100042636,,Vmn2r34
4599,NM_001105067,625353,,Vmn2r35
4600,NM_001105068,100042653,,Vmn2r36
4601,NM_001105070,434110,,Vmn2r38
4602,NM_001105071,545909,,Vmn2r39
4603,NM_001105072,100042781,,Vmn2r40
4604,NM_001105073,100042848,,Vmn2r41
4605,NM_001105074,434113,,Vmn2r44
4606,NM_001105075,100042810,,Vmn2r45
4607,NM_001105076,100042894,,Vmn2r46
4608,NM_001105151,100042688,,Vmn2r47
4609,NM_001105151,100042891,,Vmn2r47
4610,NM_001105152,625580,,Vmn2r48
4611,NM_001105156,625605,,Vmn2r49
4612,NM_001105159,100041375,Q9JMA7,Cyp3a41b
4613,NM_001105160,100041449,,Cyp3a59
4614,NM_001105178,434117,,Vmn2r50
4615,NM_001105179,100042921,,Vmn2r51
4616,NM_001105180,100009609,G3X931,Vmn2r65
4617,NM_001105181,620697,,Vmn2r68
4618,NM_001105182,330581,G3XA45,Vmn2r69
4619,NM_001105183,670940,,Vmn2r70
4620,NM_001105184,233445,,Vmn2r71
4621,NM_001105185,244114,,Vmn2r72
4622,NM_001105186,620928,D3Z7M3,Vmn2r73
4623,NM_001105187,546980,,Vmn2r74
4624,NM_001105188,546983,,Vmn2r77
4625,NM_001105189,637896,,Vmn2r78
4626,NM_001105190,621430,,Vmn2r79
4627,NM_001105191,384534,,Vmn2r52
4628,NM_001105196,209446,,Tfe3
4629,NM_001105197,209446,,Tfe3
4630,NM_001105201,546726,B2RXA7,Cyp26c1
4631,NM_001105245,279653,Q80TF3,Pcdh19
4632,NM_001105246,279653,Q80TF3,Pcdh19
4633,NM_001105252,74424,Q32NZ6,Tmc5
4634,NM_001105254,100039315,,Gm10436
4635,NM_001105557,237411,D6RJ82,Zfp938
4636,NM_001105667,21915,Q6GRA7,Dtymk
4637,NM_001105667,21915,P97930,Dtymk
4638,NM_001109040,16564,Q9QXL2,Kif21a
4639,NM_001109041,16564,Q9QXL2,Kif21a
4640,NM_001109042,16564,Q9QXL2,Kif21a
4641,NM_001109043,22673,G5E8W8,Zfp185
4642,NM_001109045,11833,P56404,Aqp8
4643,NM_001109626,69131,Q14AX6,Cdk12
4644,NM_001109628,69131,Q14AX6,Cdk12
4645,NM_001109657,14457,Q3U432,Gas7
4646,NM_001109661,12014,P97303,Bach2
4647,NM_001109684,71529,,Kazn
4648,NM_001109685,71529,,Kazn
4649,NM_001109686,77683,Q5DW34,Ehmt1
4650,NM_001109687,77683,Q5DW34,Ehmt1
4651,NM_001109688,74741,Q7TPS5,C2cd5
4652,NM_001109690,192285,,Phf21a
4653,NM_001109691,192285,,Phf21a
4654,NM_001109743,664805,A7M7C7,Skor2
4655,NM_001109745,12785,P53996,Cnbp
4656,NM_001109745,12785,Q5QJQ9,Cnbp
4657,NM_001109745,12785,Q3U935,Cnbp
4658,NM_001109745,12785,Q3ULK8,Cnbp
4659,NM_001109746,12785,P53996,Cnbp
4660,NM_001109746,12785,Q5QJQ9,Cnbp
4661,NM_001109746,12785,Q3U935,Cnbp
4662,NM_001109746,12785,Q3ULK8,Cnbp
4663,NM_001109747,66311,Q3URR0,Cenpw
4664,NM_001109747,66311,B2RVH1,Cenpw
4665,NM_001109748,53333,Q9QYA2,Tomm40
4666,NM_001109749,269784,Q69Z26,Cntn4
4667,NM_001109750,13356,Q6P5A9,Dgcr2
4668,NM_001109750,13356,Q8C2R4,Dgcr2
4669,NM_001109750,13356,A0A0R4J1M6,Dgcr2
4670,NM_001109751,269784,Q69Z26,Cntn4
4671,NM_001109752,13385,Q62108,Dlg4
4672,NM_001109753,64176,Q8BG39,Sv2b
4673,NM_001109756,11513,P51829,Adcy7
4674,NM_001109757,11977,Q64430,Atp7a
4675,NM_001109758,12032,Q61361,Bcan
4676,NM_001109759,619288,B7XG49,Fam71a
4677,NM_001109761,12335,Q64691,Capn3
4678,NM_001109761,12335,Q0VGP9,Capn3
4679,NM_001109764,12386,Q61301,Ctnna2
4680,NM_001109764,12386,Q8BS72,Ctnna2
4681,NM_001109765,57776,Q9D3A9,Ttyh1
4682,NM_001109873,12398,B7ZP57,Cbfa2t3
4683,NM_001109897,22064,,Trpc2
4684,NM_001109902,269695,Q3UF64,Rnft2
4685,NM_001109905,20853,Q9DBE7,Stau1
4686,NM_001109905,20853,Q9Z108,Stau1
4687,NM_001109906,20853,Q9DBE7,Stau1
4688,NM_001109906,20853,Q9Z108,Stau1
4689,NM_001109909,83701,Q99MR6,Srrt
4690,NM_001109910,83701,Q99MR6,Srrt
4691,NM_001109913,76936,Q9D0E1,Hnrnpm
4692,NM_001109913,76936,Q3THB3,Hnrnpm
4693,NM_001109914,381823,,Apold1
4694,NM_001109969,100039240,Q62478,Gm10058
4695,NM_001109970,100039550,Q62478,Gm10486
4696,NM_001109971,20335,G3UWH0,Sec61g
4697,NM_001109971,20335,P60060,Sec61g
4698,NM_001109971,100043039,G3UWH0,Sec61g
4699,NM_001109971,100043039,P60060,Sec61g
4700,NM_001109971,102637269,G3UWH0,Sec61g
4701,NM_001109971,102637269,P60060,Sec61g
4702,NM_001109972,20335,G3UWH0,Sec61g
4703,NM_001109972,20335,P60060,Sec61g
4704,NM_001109972,100043039,G3UWH0,Sec61g
4705,NM_001109972,100043039,P60060,Sec61g
4706,NM_001109972,102637269,G3UWH0,Sec61g
4707,NM_001109972,102637269,P60060,Sec61g
4708,NM_001109973,17240,,Mdfi
4709,NM_001109975,104027,Q3URF1,Synpo
4710,NM_001109975,104027,Q8CC35,Synpo
4711,NM_001109975,104027,Q3U336,Synpo
4712,NM_001109985,70729,Q9D3A8,Nos1ap
4713,NM_001109985,70729,Q3TRB6,Nos1ap
4714,NM_001109988,27528,Q07475,Nrep
4715,NM_001109988,27528,Q542Q5,Nrep
4716,NM_001109989,27528,Q07475,Nrep
4717,NM_001109989,27528,Q542Q5,Nrep
4718,NM_001109991,12822,,Col18a1
4719,NM_001109992,19247,P35235,Ptpn11
4720,NM_001109993,51875,A2AJB2,Tmem141
4721,NM_001109995,20624,Q543F1,Eftud2
4722,NM_001109995,20624,A2AH85,Eftud2
4723,NM_001109995,20624,O08810,Eftud2
4724,NM_001110009,11812,P34928,Apoc1
4725,NM_001110013,237500,G5E8C4,Tmtc3
4726,NM_001110015,225348,Q3TA68,Wdr36
4727,NM_001110015,225348,Q3TAQ9,Wdr36
4728,NM_001110016,225348,Q3TA68,Wdr36
4729,NM_001110016,225348,Q3TAQ9,Wdr36
4730,NM_001110017,224170,,Dzip3
4731,NM_001110100,53325,Q8VBU8,Banp
4732,NM_001110101,27756,Q3U9X2,Lsm2
4733,NM_001110101,27756,G3UZ96,Lsm2
4734,NM_001110101,27756,O35900,Lsm2
4735,NM_001110101,27756,O35901,Lsm2
4736,NM_001110129,66101,Q4G0C5,Ppih
4737,NM_001110129,66101,Q9D868,Ppih
4738,NM_001110130,66101,Q4G0C5,Ppih
4739,NM_001110130,66101,Q9D868,Ppih
4740,NM_001110133,67358,,1700093K21Rik
4741,NM_001110140,11938,O55143,Atp2a2
4742,NM_001110142,72584,A2A432,Cul4b
4743,NM_001110145,20823,Q564E6,Ssb
4744,NM_001110145,20823,P32067,Ssb
4745,NM_001110146,96875,,Prg4
4746,NM_001110147,51789,G3X9X7,Tnk2
4747,NM_001110147,51789,D3Z3U7,Tnk2
4748,NM_001110148,17308,Q544F0,Mgat1
4749,NM_001110148,17308,P27808,Mgat1
4750,NM_001110149,17308,Q544F0,Mgat1
4751,NM_001110149,17308,P27808,Mgat1
4752,NM_001110150,17308,Q544F0,Mgat1
4753,NM_001110150,17308,P27808,Mgat1
4754,NM_001110152,109054,Q6P0X1,Pfdn4
4755,NM_001110152,109054,Q3UWL8,Pfdn4
4756,NM_001110159,56488,Q9QZV9,Nxt1
4757,NM_001110160,243371,A0A0R4J1J6,Lrrc61
4758,NM_001110162,108912,Q14B71,Cdca2
4759,NM_001110192,16331,Q9ES52,Inpp5d
4760,NM_001110193,16331,Q9ES52,Inpp5d
4761,NM_001110195,52665,Q9D9V3,Echdc1
4762,NM_001110196,68031,Q9CZW6,Rnf146
4763,NM_001110197,68031,Q9CZW6,Rnf146
4764,NM_001110198,68031,Q9CZW6,Rnf146
4765,NM_001110201,77254,Q9CX30,Yif1b
4766,NM_001110202,94090,Q8C7M3,Trim9
4767,NM_001110203,94090,Q8C7M3,Trim9
4768,NM_001110204,11477,P37172,Acvr1
4769,NM_001110205,11477,P37172,Acvr1
4770,NM_001110208,11652,Q60823,Akt2
4771,NM_001110208,11652,Q3TY95,Akt2
4772,NM_001110209,69605,A2ASL8,Lnpk
4773,NM_001110209,69605,Q7TQ95,Lnpk
4774,NM_001110211,11749,P14824,Anxa6
4775,NM_001110212,227331,Q6Y7W8,Gigyf2
4776,NM_001110214,227525,Q8K4J0,Dclre1c
4777,NM_001110214,227525,Q32MX8,Dclre1c
4778,NM_001110216,12419,Q61686,Cbx5
4779,NM_001110218,319468,Q3UYC0,Ppm1h
4780,NM_001110222,13193,O88809,Dcx
4781,NM_001110222,13193,Q9CXL6,Dcx
4782,NM_001110222,13193,Q6PGI2,Dcx
4783,NM_001110223,13193,O88809,Dcx
4784,NM_001110223,13193,Q9CXL6,Dcx
4785,NM_001110223,13193,Q6PGI2,Dcx
4786,NM_001110224,13193,O88809,Dcx
4787,NM_001110224,13193,Q9CXL6,Dcx
4788,NM_001110224,13193,Q6PGI2,Dcx
4789,NM_001110227,100040591,P86046,Kcnj13
4790,NM_001110228,14007,Q9Z0H4,Celf2
4791,NM_001110229,14007,Q9Z0H4,Celf2
4792,NM_001110230,14007,Q9Z0H4,Celf2
4793,NM_001110231,14007,Q9Z0H4,Celf2
4794,NM_001110232,14007,Q9Z0H4,Celf2
4795,NM_001110233,12070,Q9WTZ9,Bex3
4796,NM_001110234,12070,Q9WTZ9,Bex3
4797,NM_001110239,11431,Q4VAI2,Acp1
4798,NM_001110239,11431,Q9D358,Acp1
4799,NM_001110239,11431,Q561M1,Acp1
4800,NM_001110240,76376,Q14BI1,Slc24a2
4801,NM_001110240,76376,Q8BUN9,Slc24a2
4802,NM_001110242,208501,A2AMZ4,Ndufaf8
4803,NM_001110250,100039585,Q62478,Gm14819
4804,NM_001110251,15288,P22907,Hmbs
4805,NM_001110251,15288,Q3UPG1,Hmbs
4806,NM_001110252,15451,O35453,Hpn
4807,NM_001110252,15451,G3UWE8,Hpn
4808,NM_001110253,17281,Q8VDC1,Fyco1
4809,NM_001110254,240041,Q66L36,Zfp945
4810,NM_001110254,240041,Q8BNS8,Zfp945
4811,NM_001110265,22137,Q3TPW2,Ttk
4812,NM_001110266,22339,,Vegfa
4813,NM_001110267,22339,,Vegfa
4814,NM_001110271,68644,,Abhd14a
4815,NM_001110272,68644,,Abhd14a
4816,NM_001110274,27411,G5E849,Slc14a2
4817,NM_001110275,16443,Q9Z0R4,Itsn1
4818,NM_001110275,16443,Q6J1S9,Itsn1
4819,NM_001110275,16443,Q6NZJ5,Itsn1
4820,NM_001110276,16443,Q9Z0R4,Itsn1
4821,NM_001110276,16443,Q6J1S9,Itsn1
4822,NM_001110276,16443,Q6NZJ5,Itsn1
4823,NM_001110300,11768,A0A0R4IZX6,Ap1m2
4824,NM_001110300,11768,A0A0R4J1L4,Ap1m2
4825,NM_001110305,50868,Q9Z2X8,Keap1
4826,NM_001110306,50868,Q9Z2X8,Keap1
4827,NM_001110307,50868,Q9Z2X8,Keap1
4828,NM_001110309,235028,G5E8Z9,Zfp426
4829,NM_001110309,235028,G5E8Y1,Zfp426
4830,NM_001110309,235028,Q8R1D1,Zfp426
4831,NM_001110310,55988,Q3TGS7,Snx12
4832,NM_001110310,55988,Q6ZWQ5,Snx12
4833,NM_001110310,55988,Q3V2H3,Snx12
4834,NM_001110311,55988,Q3TGS7,Snx12
4835,NM_001110311,55988,Q6ZWQ5,Snx12
4836,NM_001110311,55988,Q3V2H3,Snx12
4837,NM_001110315,16560,Q6TA13,Kif1a
4838,NM_001110315,16560,G3UW47,Kif1a
4839,NM_001110316,665902,Q3URS2,Zscan4f
4840,NM_001110320,12517,P21855,Cd72
4841,NM_001110320,12517,Q3UZ35,Cd72
4842,NM_001110320,12517,Q3UB58,Cd72
4843,NM_001110320,12517,Q3UNJ0,Cd72
4844,NM_001110321,12517,P21855,Cd72
4845,NM_001110321,12517,Q3UZ35,Cd72
4846,NM_001110321,12517,Q3UB58,Cd72
4847,NM_001110321,12517,Q3UNJ0,Cd72
4848,NM_001110322,12517,P21855,Cd72
4849,NM_001110322,12517,Q3UZ35,Cd72
4850,NM_001110322,12517,Q3UB58,Cd72
4851,NM_001110322,12517,Q3UNJ0,Cd72
4852,NM_001110323,16638,,Klra7
4853,NM_001110327,23857,Q8CE22,Dmtf1
4854,NM_001110328,23877,Q9WTJ4,Fiz1
4855,NM_001110328,23877,Q3TRV0,Fiz1
4856,NM_001110329,23877,Q9WTJ4,Fiz1
4857,NM_001110329,23877,Q3TRV0,Fiz1
4858,NM_001110330,23877,Q9WTJ4,Fiz1
4859,NM_001110330,23877,Q3TRV0,Fiz1
4860,NM_001110331,23986,Q9WUR2,Eci2
4861,NM_001110331,23986,Q3TCD4,Eci2
4862,NM_001110337,70355,B7FAT7,Gprc5c
4863,NM_001110337,70355,I7HPW4,Gprc5c
4864,NM_001110337,70355,B7FAU0,Gprc5c
4865,NM_001110337,70355,J3JS84,Gprc5c
4866,NM_001110337,70355,B7FAT8,Gprc5c
4867,NM_001110337,70355,B7FAT9,Gprc5c
4868,NM_001110338,70355,B7FAT7,Gprc5c
4869,NM_001110338,70355,I7HPW4,Gprc5c
4870,NM_001110338,70355,B7FAU0,Gprc5c
4871,NM_001110338,70355,J3JS84,Gprc5c
4872,NM_001110338,70355,B7FAT8,Gprc5c
4873,NM_001110338,70355,B7FAT9,Gprc5c
4874,NM_001110350,20466,Q60520,Sin3a
4875,NM_001110351,20466,Q60520,Sin3a
4876,NM_001110496,211499,,Tmem87a
4877,NM_001110497,211499,,Tmem87a
4878,NM_001110498,15976,Q923Z6,Ifnar2
4879,NM_001110498,15976,Q9D1R7,Ifnar2
4880,NM_001110498,15976,O35664,Ifnar2
4881,NM_001110499,12330,P35564,Canx
4882,NM_001110499,12330,Q5SUC3,Canx
4883,NM_001110500,12330,P35564,Canx
4884,NM_001110500,12330,Q5SUC3,Canx
4885,NM_001110504,12333,O35350,Capn1
4886,NM_001110504,12333,Q3TI07,Capn1
4887,NM_001110505,11722,P00687,Amy1
4888,NM_001110506,212516,I6L9E6,Efcab12
4889,NM_001110508,353310,F6M3K1,Zfp703
4890,NM_001110508,353310,P0CL69,Zfp703
4891,NM_001110512,228019,A2AUU0,Mettl8
4892,NM_001110512,228019,Q8CA70,Mettl8
4893,NM_001110513,228598,Q8K4J2,Ebf4
4894,NM_001110513,228598,B2RQX3,Ebf4
4895,NM_001110515,69666,P0C7N9,Psmg4
4896,NM_001110516,231004,Q1RNF8,Samd11
4897,NM_001110517,667373,D3Z6F0,Ifit1bl1
4898,NM_001110555,665622,P10853,Hist1h2br
4899,NM_001110555,665622,Q8CBB6,Hist1h2br
4900,NM_001110778,11488,Q9R1V4,Adam11
4901,NM_001110778,11488,Q7TQG7,Adam11
4902,NM_001110779,665615,,Gm7714
4903,NM_001110780,20964,O88935,Syn1
4904,NM_001110783,11733,G5E8J2,Ank1
4905,NM_001110783,11733,Q0VGY9,Ank1
4906,NM_001110783,11733,B7ZW98,Ank1
4907,NM_001110784,22445,Q78PE0,Xlr3a
4908,NM_001110784,22445,Q99L59,Xlr3a
4909,NM_001110784,22445,Q60595,Xlr3a
4910,NM_001110791,22668,Q3UI45,Sf1
4911,NM_001110791,22668,Q3UI45,AC127556.1
4912,NM_001110794,11750,Q07076,Anxa7
4913,NM_001110796,26875,Q9QYX7,Pclo
4914,NM_001110807,60594,,Capn12
4915,NM_001110809,66614,Q3TFK5,Gpatch4
4916,NM_001110824,74123,,Foxp4
4917,NM_001110825,74123,,Foxp4
4918,NM_001110826,13209,P54823,Ddx6
4919,NM_001110827,93686,Q8BP71,Rbfox2
4920,NM_001110828,93686,Q8BP71,Rbfox2
4921,NM_001110829,93686,Q8BP71,Rbfox2
4922,NM_001110830,93686,Q8BP71,Rbfox2
4923,NM_001110831,13437,Q9Z2W0,Dnpep
4924,NM_001110831,13437,Q3TVK3,Dnpep
4925,NM_001110831,13437,Q8BPW9,Dnpep
4926,NM_001110832,18044,Q9DBV7,Nfya
4927,NM_001110832,18044,Q3UP82,Nfya
4928,NM_001110832,18044,P23708,Nfya
4929,NM_001110843,12293,O08532,Cacna2d1
4930,NM_001110843,12293,Q8C6Y3,Cacna2d1
4931,NM_001110843,12293,Q14BH8,Cacna2d1
4932,NM_001110844,12293,O08532,Cacna2d1
4933,NM_001110844,12293,Q8C6Y3,Cacna2d1
4934,NM_001110844,12293,Q14BH8,Cacna2d1
4935,NM_001110845,12293,O08532,Cacna2d1
4936,NM_001110845,12293,Q8C6Y3,Cacna2d1
4937,NM_001110845,12293,Q14BH8,Cacna2d1
4938,NM_001110846,12293,O08532,Cacna2d1
4939,NM_001110846,12293,Q8C6Y3,Cacna2d1
4940,NM_001110846,12293,Q14BH8,Cacna2d1
4941,NM_001110849,72446,A2AVJ5,Prr5l
4942,NM_001110850,12916,P27699,Crem
4943,NM_001110850,12916,Q3TTH6,Crem
4944,NM_001110850,12916,Q9CQ87,Crem
4945,NM_001110851,12916,P27699,Crem
4946,NM_001110851,12916,Q3TTH6,Crem
4947,NM_001110851,12916,Q9CQ87,Crem
4948,NM_001110852,12916,P27699,Crem
4949,NM_001110852,12916,Q3TTH6,Crem
4950,NM_001110852,12916,Q9CQ87,Crem
4951,NM_001110853,12916,P27699,Crem
4952,NM_001110853,12916,Q3TTH6,Crem
4953,NM_001110853,12916,Q9CQ87,Crem
4954,NM_001110854,12916,P27699,Crem
4955,NM_001110854,12916,Q3TTH6,Crem
4956,NM_001110854,12916,Q9CQ87,Crem
4957,NM_001110855,12916,P27699,Crem
4958,NM_001110855,12916,Q3TTH6,Crem
4959,NM_001110855,12916,Q9CQ87,Crem
4960,NM_001110856,12916,P27699,Crem
4961,NM_001110856,12916,Q3TTH6,Crem
4962,NM_001110856,12916,Q9CQ87,Crem
4963,NM_001110857,12916,P27699,Crem
4964,NM_001110857,12916,Q3TTH6,Crem
4965,NM_001110857,12916,Q9CQ87,Crem
4966,NM_001110858,12916,P27699,Crem
4967,NM_001110858,12916,Q3TTH6,Crem
4968,NM_001110858,12916,Q9CQ87,Crem
4969,NM_001110859,12916,P27699,Crem
4970,NM_001110859,12916,Q3TTH6,Crem
4971,NM_001110859,12916,Q9CQ87,Crem
4972,NM_001111015,20965,Q64332,Syn2
4973,NM_001111016,78286,,Nav2
4974,NM_001111017,321007,Q3U213,Serac1
4975,NM_001111021,12394,G3X9W7,Runx1
4976,NM_001111021,12394,G3UWD2,Runx1
4977,NM_001111021,12394,Q3UM65,Runx1
4978,NM_001111022,12394,G3X9W7,Runx1
4979,NM_001111022,12394,G3UWD2,Runx1
4980,NM_001111022,12394,Q3UM65,Runx1
4981,NM_001111023,12394,G3X9W7,Runx1
4982,NM_001111023,12394,G3UWD2,Runx1
4983,NM_001111023,12394,Q3UM65,Runx1
4984,NM_001111025,72084,Q99LV7,Pigx
4985,NM_001111026,12395,B1AXH9,Runx1t1
4986,NM_001111026,12395,Q61909,Runx1t1
4987,NM_001111026,12395,Q3UQX8,Runx1t1
4988,NM_001111027,12395,B1AXH9,Runx1t1
4989,NM_001111027,12395,Q61909,Runx1t1
4990,NM_001111027,12395,Q3UQX8,Runx1t1
4991,NM_001111028,105440,Q80UN1,Kctd9
4992,NM_001111029,72180,Q8BIQ3,Zfp661
4993,NM_001111030,269275,Q8K348,Acvr1c
4994,NM_001111030,269275,Q3V348,Acvr1c
4995,NM_001111037,100042922,Q5M8Q2,H2al1a
4996,NM_001111043,12406,P19324,Serpinh1
4997,NM_001111044,12406,P19324,Serpinh1
4998,NM_001111048,14161,E9PV24,Fga
4999,NM_001111049,12476,O35566,Cd151
5000,NM_001111050,12476,O35566,Cd151
5001,NM_001111051,13175,Q9JLM8,Dclk1
5002,NM_001111051,13175,Q1EDH1,Dclk1
5003,NM_001111051,13175,Q80VB6,Dclk1
5004,NM_001111051,13175,Q8CCN4,Dclk1
5005,NM_001111051,13175,A8IP62,Dclk1
5006,NM_001111052,13175,Q9JLM8,Dclk1
5007,NM_001111052,13175,Q1EDH1,Dclk1
5008,NM_001111052,13175,Q80VB6,Dclk1
5009,NM_001111052,13175,Q8CCN4,Dclk1
5010,NM_001111052,13175,A8IP62,Dclk1
5011,NM_001111053,13175,Q9JLM8,Dclk1
5012,NM_001111053,13175,Q1EDH1,Dclk1
5013,NM_001111053,13175,Q80VB6,Dclk1
5014,NM_001111053,13175,Q8CCN4,Dclk1
5015,NM_001111053,13175,A8IP62,Dclk1
5016,NM_001111058,12489,Q63994,Cd33
5017,NM_001111059,12490,Q64314,Cd34
5018,NM_001111059,12490,Q543B6,Cd34
5019,NM_001111059,12490,Q543Y2,Cd34
5020,NM_001111060,12509,O55186,Cd59a
5021,NM_001111060,12509,A2BI31,Cd59a
5022,NM_001111062,12846,O88587,Comt
5023,NM_001111063,12846,O88587,Comt
5024,NM_001111065,19707,O54916,Reps1
5025,NM_001111066,14232,O35465,Fkbp8
5026,NM_001111073,18301,P97808,Fxyd5
5027,NM_001111073,18301,Q3TDW1,Fxyd5
5028,NM_001111075,12531,P30306,Cdc25b
5029,NM_001111075,12531,Q9DBN8,Cdc25b
5030,NM_001111075,12531,Q3U535,Cdc25b
5031,NM_001111076,319535,,Zfp182
5032,NM_001111078,18140,Q8VDF2,Uhrf1
5033,NM_001111079,18140,Q8VDF2,Uhrf1
5034,NM_001111080,18140,Q8VDF2,Uhrf1
5035,NM_001111094,100038862,Q7TST0,Btnl1
5036,NM_001111096,17096,Q3U6Q5,Lyn
5037,NM_001111096,17096,Q3TCS3,Lyn
5038,NM_001111096,17096,P25911,Lyn
5039,NM_001111099,12575,P39689,Cdkn1a
5040,NM_001111099,12575,Q564P6,Cdkn1a
5041,NM_001111100,16889,Q9Z0M5,Lipa
5042,NM_001111102,16905,P48678,Lmna
5043,NM_001111106,22200,Q3TL72,Uba3
5044,NM_001111106,22200,Q8C878,Uba3
5045,NM_001111107,218100,Q8BZ89,Zfp322a
5046,NM_001111110,12763,Q61419,Cmah
5047,NM_001111111,73683,Q6KAU8,Atg16l2
5048,NM_001111111,73683,D3Z653,Atg16l2
5049,NM_001111111,73683,G9M4M8,Atg16l2
5050,NM_001111118,209550,G3UW63,Rad51ap2
5051,NM_001111119,239083,D3Z3K2,Ccnb1ip1
5052,NM_001111121,76551,D3YZP9,Ccdc6
5053,NM_001111140,278795,G3XA50,Lrrc10b
5054,NM_001111141,244666,G3X912,Sprtn
5055,NM_001111142,224813,B2RWC4,Lrrc73
5056,NM_001111143,229697,B7ZWD6,Cym
5057,NM_001111145,208080,G3UW59,Ubap1l
5058,NM_001111267,211329,B9EIW5,Ncoa7
5059,NM_001111267,211329,A9Q6S9,Ncoa7
5060,NM_001111267,211329,Q6DFV7,Ncoa7
