,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
31366,170731,2339.49962553324,1.14324431488925,0.42442003423476005,22.0630954387993,6.328863972622231e-05,0.00401767090359573,170731,Q80U63,Mfn2
31367,170731,2339.49962553324,1.14324431488925,0.42442003423476005,22.0630954387993,6.328863972622231e-05,0.00401767090359573,170731,Q80U63,Mfn2
31368,170731,2339.49962553324,1.14324431488925,0.42442003423476005,22.0630954387993,6.328863972622231e-05,0.00401767090359573,170731,Q80U63,Mfn2
31406,170750,437.394748737668,11.8929704445692,2.18480354489916,18.677176116405803,0.00031880062479989904,0.0137150136561643,170750,Q3UE92,Xpnpep1
31508,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q8BZM1,Glmn
31509,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q3T9A5,Glmn
31510,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q8BZM1,Glmn
31511,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q3T9A5,Glmn
31512,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q8BZM1,Glmn
31513,170823,329.685415431053,-10.895570371644402,1.92414580392347,31.1962633299439,7.72885662828124e-07,0.000101854590325362,170823,Q3T9A5,Glmn
31827,193740,17744.840980058998,0.789772113244143,0.8813537098495859,20.203679086162698,0.000154017678869096,0.008057678666865109,193740,Q3TU85,Hspa1a
31828,193740,17744.840980058998,0.789772113244143,0.8813537098495859,20.203679086162698,0.000154017678869096,0.008057678666865109,193740,Q61696,Hspa1a
32029,208117,277.814412010225,11.288797615885699,1.9386601585093501,30.2814583868735,1.20415975930612e-06,0.00014924413397781,208117,Q8C7N7,Aph1b
32030,208117,277.814412010225,11.288797615885699,1.9386601585093501,30.2814583868735,1.20415975930612e-06,0.00014924413397781,208117,Q3TRQ2,Aph1b
32073,208449,2016.09060869363,0.603111140941842,0.553512040581209,17.9463548480252,0.00045119815690539697,0.0175923871915017,208449,Q8VCQ6,Sgms1
32074,208449,2016.09060869363,0.603111140941842,0.553512040581209,17.9463548480252,0.00045119815690539697,0.0175923871915017,208449,Q8VCQ6,Sgms1
32075,208449,2016.09060869363,0.603111140941842,0.553512040581209,17.9463548480252,0.00045119815690539697,0.0175923871915017,208449,Q8VCQ6,Sgms1
32101,208647,3953.98942705689,-0.590988320447276,0.355992342459367,16.0198240566571,0.0011234212140687199,0.0364359447341726,208647,Q8BH52,Creb3l2
32108,208691,223.201242628539,-10.6156723353525,2.49241919459846,15.361460665096901,0.0015324161394590099,0.0459769003686103,208691,Q8BGY2,Eif5a2
32111,208718,463.922631459808,12.120110832195499,1.67682129060745,76.6683527755802,1.5903201458415099e-16,2.36526043405085e-13,208718,Q8CI75,Dis3l2
32112,208718,463.922631459808,12.120110832195499,1.67682129060745,76.6683527755802,1.5903201458415099e-16,2.36526043405085e-13,208718,Q8CI75,Dis3l2
32120,208768,4125.60610702932,0.48102822477118895,0.32981679876955394,17.7889257717028,0.000486210327194874,0.0187046871114813,208768,Q8K1J5,Sde2
32157,209018,1378.5827418248998,2.22782017546127,0.7012701808917371,15.800695832334199,0.0012458171552127198,0.0394231076076586,209018,Q0P5W1,Vps8
32158,209018,1378.5827418248998,2.22782017546127,0.7012701808917371,15.800695832334199,0.0012458171552127198,0.0394231076076586,209018,Q0P5W1,Vps8
32183,209239,65.5451734491688,5.746781525023169,1.7665103987567299,17.1444106313351,0.000660016809448205,0.0240259965145639,209239,Q8CA72,Gan
32295,210146,1691.9087927475598,-2.04304150267118,0.7187942388983969,21.5101346121254,8.24774734322788e-05,0.00505101750531444,210146,Q8VIM9,Irgq
32745,213895,2242.14534449724,0.514045890469382,0.361303979646297,15.236212582821699,0.00162552083318821,0.0478059248427187,213895,Q6PGF5,Bms1
32806,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,Q80XQ8,Fam168b
32807,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,G3UWF0,Fam168b
32808,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,Q80XQ8,Fam168b
32809,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,G3UWF0,Fam168b
32810,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,Q80XQ8,Fam168b
32811,214469,6719.00881059543,0.134082631108507,0.23563197522525697,18.5253955501611,0.000342666234210438,0.0145612169974076,214469,G3UWF0,Fam168b
32906,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32907,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32908,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32909,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32910,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32911,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
32912,214968,6881.473361290739,1.04430610197299,0.32097996109051,16.7121767478984,0.000809897369909159,0.0283900387815632,214968,Q76KF0,Sema6d
33313,217194,211.722508212253,-9.49715782450573,1.96085493992082,27.515728283969498,4.58951994897106e-06,0.00044723264377736507,217194,Q14DU1,Klhl11
33314,217194,211.722508212253,-9.49715782450573,1.96085493992082,27.515728283969498,4.58951994897106e-06,0.00044723264377736507,217194,Q8CE33,Klhl11
33481,217837,534.487898592239,8.739442347280951,1.2883547087819198,37.3487046811,3.88242517122827e-08,7.2178443674388396e-06,217837,Q8BYN3,Itpk1
