,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
6160,15937,12678.1295828066,-0.40232525792065205,0.19137800774291602,20.813719953901,0.000115082261987515,0.0101869860189225,15937,Q91VZ5,Ier3
6163,15944,1734.5747212867902,-0.251415628424004,0.282175031755687,29.865169335075997,1.47318268375337e-06,0.000274761963089857,15944,Q60766,Irgm1
6164,15944,1734.5747212867902,-0.251415628424004,0.282175031755687,29.865169335075997,1.47318268375337e-06,0.000274761963089857,15944,J7NUP1,Irgm1
6165,15945,4216.50009533879,-1.14759472751443,0.329229965436487,52.6081561600953,2.2221964746871102e-11,1.3408994963141399e-08,15945,P17515,Cxcl10
6166,15945,4216.50009533879,-1.14759472751443,0.329229965436487,52.6081561600953,2.2221964746871102e-11,1.3408994963141399e-08,15945,Q548V9,Cxcl10
6174,15957,7087.6667121324,0.10199253702852301,0.20312886441631697,115.64450538787901,6.688445216228609e-25,2.28700236760244e-21,15957,Q64282,Ifit1
6176,15959,6298.597814121071,0.0981445186541459,0.463732205916783,20.4681572406722,0.000135743925524336,0.0108786030314738,15959,Q64345,Ifit3
6177,15959,6298.597814121071,0.0981445186541459,0.463732205916783,20.4681572406722,0.000135743925524336,0.0108786030314738,15959,Q5FW82,Ifit3
6195,15977,366.60670750018,-0.62819633068352,1.1565510529415801,26.564691866175398,7.2636469087131e-06,0.00104944352097999,15977,Q0VE17,Ifnb1
6196,15977,366.60670750018,-0.62819633068352,1.1565510529415801,26.564691866175398,7.2636469087131e-06,0.00104944352097999,15977,P01575,Ifnb1
6340,16175,22431.998656638,-0.462559184883447,0.22257418662132003,17.2450995869358,0.0006292674096946139,0.0347044359604696,16175,P01582,Il1a
6341,16175,22431.998656638,-0.462559184883447,0.22257418662132003,17.2450995869358,0.0006292674096946139,0.0347044359604696,16175,Q3U0Y6,Il1a
6342,16176,5510.196184022429,-0.9709340190920942,0.253965996979443,39.5693581633265,1.31470837364528e-08,4.49542616561776e-06,16176,P10749,Il1b
6518,16365,9745.21341042843,-0.804478371579578,0.171020655198468,247.651314956522,2.1076756240606397e-53,2.1620536551613996e-49,16365,,Acod1
6527,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q3UKQ7,Irf9
6528,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q61179,Irf9
6529,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q3UKQ7,Irf9
6530,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q61179,Irf9
6531,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q3UKQ7,Irf9
6532,16391,2438.5039481070603,0.470371433934339,0.24220336309062698,24.0301319035705,2.46207441068357e-05,0.0030066618219990603,16391,Q61179,Irf9
6564,16413,257.672653728361,5.185564051946809,1.08270769939276,23.3384463899842,3.4326889019238695e-05,0.00400142304044717,16413,O35671,Itgb1bp1
6565,16413,257.672653728361,5.185564051946809,1.08270769939276,23.3384463899842,3.4326889019238695e-05,0.00400142304044717,16413,Q3UGH2,Itgb1bp1
7154,16792,8012.1096432485,0.00164300457793884,0.211537988491704,27.3277375540991,5.025722595435959e-06,0.000831513909419066,16792,Q544S4,Laptm5
7155,16792,8012.1096432485,0.00164300457793884,0.211537988491704,27.3277375540991,5.025722595435959e-06,0.000831513909419066,16792,Q61168,Laptm5
7206,16834,1356.18655006667,-0.106545944002486,0.380931874144317,17.141676576916698,0.000660872263317105,0.0356801456689835,16834,Q9Z160,Cog1
7207,16834,1356.18655006667,-0.106545944002486,0.380931874144317,17.141676576916698,0.000660872263317105,0.0356801456689835,16834,Q810S7,Cog1
7426,16993,1620.61574091854,0.634375059787799,0.25022873223961106,20.5234486443211,0.000132205536843344,0.0107632094995161,16993,P24527,Lta4h
7427,16993,1620.61574091854,0.634375059787799,0.25022873223961106,20.5234486443211,0.000132205536843344,0.0107632094995161,16993,P24527,Lta4h
7731,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,Q3UTC9,Mdm4
7732,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,O35618,Mdm4
7733,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,Q3UTC9,Mdm4
7734,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,O35618,Mdm4
7735,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,Q3UTC9,Mdm4
7736,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,O35618,Mdm4
7737,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,Q3UTC9,Mdm4
7738,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,O35618,Mdm4
7739,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,Q3UTC9,Mdm4
7740,17248,944.6385804680181,2.48663758088982,0.4550067207921629,26.9061093130341,6.16031117182217e-06,0.000957461696978059,17248,O35618,Mdm4
7838,17319,14205.017193714199,-0.124746267670143,0.11146528924258901,22.120334540770397,6.157635459831579e-05,0.00644946721264487,17319,Q545F0,Mif
7839,17319,14205.017193714199,-0.124746267670143,0.11146528924258901,22.120334540770397,6.157635459831579e-05,0.00644946721264487,17319,P34884,Mif
7904,17387,1265.20412020996,0.414517092382325,0.5142145108558971,20.6481910205366,0.000124556309468928,0.0105458671580353,17387,P53690,Mmp14
7916,17423,2237.17473632782,-0.256182492198066,0.24003363851793397,20.860452443137,0.00011253988115360501,0.0101266149199446,17423,Q2TBA8,Ndst2
7917,17423,2237.17473632782,-0.256182492198066,0.24003363851793397,20.860452443137,0.00011253988115360501,0.0101266149199446,17423,P52850,Ndst2
8065,17750,16860.0479836275,-0.20159685535954502,0.166014132488806,18.062666458132,0.00042695170506796697,0.026543458124771,17750,P02798,Mt2
8611,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q3UG25,Nfkb2
