"KO1_MG_C" "KO1_MG_B" "KO1_MG_A" "KO2_MG_C" "KO2_MG_B" "KO2_MG_A" "PBS_MG_B" "PBS_MG_A" "WT_MG_C" "WT_MG_A" "WT_MG_B"
"53315" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53317" 11.7144157377511 11.8329964671293 12.0318991287714 11.930230976555 11.4404549088245 11.6482420270994 11.8121460619019 11.2703728664737 11.5100168117978 11.5854158241385 12.1751660142496
"53318" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53319" 12.6738552142534 12.0697472666626 12.2874105490867 12.3800386385922 12.0930016798259 12.3116128108247 12.0308595205397 12.5727798230333 12.4305782883417 12.2779829609829 12.4167287361196
"53320" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53321" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2300100408758 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53322" 11.450234484049 11.5441633108919 11.4498647109709 11.4767650821646 11.5069801087568 11.1509399234126 11.3119141637678 11.3289057085937 11.595160724357 11.1534483357311 11.5144582905112
"53323" 12.2652690716925 12.1833047294094 12.1415292634381 12.1097105085749 12.1836836049236 12.1631714672958 12.1863026891021 11.8468197264491 12.0675625246891 12.3199165865516 12.1001448349015
"53324" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53325" 10.650905235363 10.4888645722151 10.7252063679721 10.5378005537696 10.5383806240516 10.6457182023138 10.4584207835693 10.6318495810178 10.4851981416972 10.4290739244604 10.4817640716057
"53328" 11.5253151167927 11.6713909368662 11.9892728180226 11.8023118457618 11.3919678866213 11.4987684067677 11.7436092346881 11.3303981286795 11.3877903073499 11.4732245536803 11.6074255710642
"53330" 10.1958761480095 10.3566709409844 9.88925894188358 9.88925894188358 9.88925894188358 10.2554282423911 10.4208303480387 9.88925894188358 10.4270299450985 10.4768434654371 9.88925894188358
"53331" 9.88925894188358 10.3971124002222 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.3565142200628 9.88925894188358 9.88925894188358 10.3941963825081 9.88925894188358
"53332" 10.8176441708498 10.7392995645952 11.0354245375714 10.8515844968719 10.8740858669399 10.7603534463547 10.9841993451858 11.2992289920252 10.854708126706 11.0597841297853 10.5828401457004
"53333" 12.6767971052989 12.5931754899223 12.4985575676873 12.4490280326 12.5621771339452 12.5085215377786 12.5180142809894 12.8447353226657 12.823416672072 12.4431414836582 12.5547909913278
"53334" 11.3260729666427 11.3129372851815 11.0366169458908 11.1074881087688 11.0632123187216 10.9356427172016 11.5870257333035 11.4030852997102 11.2563936667481 11.2226065926947 11.2565740822161
"53356" 12.8585903107353 12.783272044746 12.5220729769778 12.8126828661475 12.6702171235686 12.7803907312245 12.9552083885592 12.7899026147198 12.7665386475209 12.7031608137443 12.7187903663215
"53357" 10.5062921483633 10.5676877119379 10.8141159628282 10.5831720266279 10.7428259735473 10.5241934058202 10.5331641759951 10.8077203427492 10.3584455965933 10.5875498385826 10.870345734172
"53374" 10.3017852490056 10.2583197303236 10.3514174621202 10.2816117125065 10.2911483102611 10.2762709218988 10.2982305152442 10.3269585191674 9.88925894188358 10.2838224753619 10.5220902349841
"53375" 11.5434279875955 11.3745423923238 11.9586002547221 11.496921067271 11.3474597198767 11.5197972359291 11.31929854049 11.1570050883851 11.4280016279159 11.5081241079696 11.1931156854834
"53376" 10.9290477215705 11.0146793015167 10.898550739308 10.6959684469302 10.9093815867501 10.5039032291474 10.8567142022947 11.0891621322443 10.9583950344919 11.1812768770201 11.1292484329352
"53378" 13.6175297580167 13.4086659585804 13.4899387705923 13.5204792952782 13.6200326458328 13.4654518813082 13.7965367355041 13.4770697901539 13.1472053245949 13.5136425624951 13.4704816472265
"53379" 11.3363511200733 11.3230912960876 11.3295558296863 10.9087862888289 11.1133301132631 11.2096763117245 10.7498051779337 11.054354262429 10.9735795820138 11.2241062846181 11.2658996674915
"53380" 11.2111683840804 11.3281792575373 11.8136908631831 11.4873816473373 11.5402984519736 11.6406754288169 11.210866627231 11.6755952384805 11.2637082565139 11.7975526477892 11.4800041714889
"53381" 11.1731932273796 11.0842980607087 10.9149156043359 11.3526595053651 11.3159631744246 10.8896418688288 11.4473088561128 11.2577767334567 11.0486937902899 11.1684370504909 11.1619713296269
"53382" 13.1155553858311 13.1958536298016 12.7972594858056 13.2780047920721 13.3083654052103 13.2195544560192 13.5298691857175 12.7380952777177 13.2363046338867 13.4513338240405 13.245336342957
"53404" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53412" 9.88925894188358 9.88925894188358 9.88925894188358 10.2718372466396 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53413" 10.8873030793491 11.282137067539 11.124743242333 11.1169215386434 11.1833315201609 11.0130497594972 11.3973844461935 10.9299934344362 11.5190344856431 11.2763794061167 11.2551759908064
"53414" 11.5954258689822 11.5431527577024 11.1844911562949 11.4939260424764 11.611175449228 11.3796435694396 11.7518506406843 11.7712938129361 11.6435068228033 11.7769757529723 11.7213287408203
"53415" 11.1513512765447 10.9840512070203 10.9313829585305 11.2331397587057 10.9603948901063 11.2286443632477 11.2734313225894 11.4389263742548 11.1958636735984 11.4085414035322 11.249312595283
"53416" 10.2586877025744 9.88925894188358 9.88925894188358 9.88925894188358 10.3312407459885 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53417" 9.88925894188358 9.88925894188358 10.153574713963 10.2286655941534 9.88925894188358 10.2762889564823 10.2437197959184 9.88925894188358 10.2317627063199 10.2148116392969 9.88925894188358
"53418" 9.88925894188358 10.5001238349241 9.88925894188358 9.88925894188358 10.4539022729445 9.88925894188358 10.509100929318 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53419" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53420" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4162275182248
"53421" 13.7535771515979 13.7255409018774 13.9614318119037 13.6190020392461 13.8064305449504 13.7777246328635 13.6824381501486 13.6004044795413 13.8231343420445 13.8379236300529 13.6533956227752
"53422" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53424" 11.3736943225397 11.6417611568195 11.7999075006067 11.6261578724571 11.5665620847942 11.6507735825986 11.3844773597844 11.4788949403291 11.9292322109693 11.7005736981279 11.7815898506646
"53598" 11.8927677709566 11.8527147534175 11.7388155478149 11.9746422501461 11.7194262726517 11.5655904263369 11.7348729719192 11.8485478275475 11.6901445857342 11.8206611665563 11.6814527448486
"53599" 13.6031524433156 13.6707340662179 13.5871714825261 13.3440835888398 13.4212742874745 13.2981029622973 13.8174799078881 13.4834417701408 13.0569336954317 13.3726956982038 13.3739597528813
"53600" 12.8205303957426 12.8850943656237 12.4386555366142 12.7277310351882 12.5790647272293 12.6523053909236 12.8194947997342 12.8524714635781 12.98997631845 12.8721427264386 12.6959798149732
"53601" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53602" 10.4584106884751 10.5162134867981 10.45853738948 10.409408478552 10.4372972017539 10.2415255006175 10.4753935047998 10.3145017172982 10.3520749328657 10.5124850728985 10.4680028764678
"53603" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53604" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4788825984038 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53605" 11.1211896504667 10.9526519666418 11.4543806170747 11.4107562768741 11.2285056063974 11.1985956694143 10.9686520268861 11.1553408663596 11.0002758019713 11.4068978559711 11.03433982788
"53607" 11.7782851635053 11.5444119325404 11.3913876148567 11.5299582549812 11.656658713614 11.9980321204171 11.7316203907466 11.7339204774476 11.5760631666745 11.7395290669384 11.84317224901
"53608" 10.6654507898802 9.88925894188358 9.88925894188358 9.88925894188358 10.5134931169493 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53609" 10.6602683897624 10.4887846591144 10.649511640279 10.7997121684041 10.8082861937067 10.7493169533028 10.9038937780453 10.844826927648 10.1173173910644 10.4201815214247 10.6542493739927
"53610" 12.2278903452317 12.268103438057 12.0849626827485 11.9816210542641 12.212806664747 12.102532348765 12.6325522049458 12.3799534980499 12.3777162319134 12.2918450194901 12.3045043208827
"53611" 10.8980383847445 10.905745490093 10.4968142541639 10.7626318018887 10.789890843838 10.5749355284643 10.9451599020329 10.8260862429342 10.8272950446939 11.1756092000683 10.6429681995506
"53612" 11.6765533894468 11.4781067536218 11.8785641284709 11.4975510265213 11.6586080382259 11.671381811318 11.5931521324582 12.0098433019629 11.6159905215086 11.7323177180601 11.4898623446184
"53614" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.3951361282597 9.88925894188358 9.88925894188358 10.4066674492625 10.4585323654871 9.88925894188358 10.5310615154691
"53617" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53618" 10.6544918648771 10.5745118487591 10.8289529835547 10.7133180333813 10.5795682547582 10.710023448335 10.6704975361158 10.3537564482201 10.8029152358705 10.6253467871454 10.6059342448078
"53619" 11.4754910253815 11.6950392934595 11.5477813911522 11.4523559271073 11.3326281193496 11.672334629669 11.5039670050983 11.4297880025493 11.72832706207 11.7315237761501 12.2408696834601
"53620" 10.3687317525617 10.4640283403394 10.3374222598218 10.4644119316208 10.5284068264319 10.511330307115 10.3468226344918 10.3926973837103 10.3794261165554 10.5498938739362 10.5432766967628
"53621" 11.4218434924595 11.3097284604985 11.4498842076715 11.2220789750553 11.519820811688 11.6914098487923 11.3127552627383 11.0560834969543 11.4372373161245 11.421758617854 11.3050922832455
"53623" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53624" 10.16853568355 9.88925894188358 9.88925894188358 10.2736100014573 10.2729579797795 10.3249513165101 10.3310257329064 9.88925894188358 10.3249118930814 9.88925894188358 9.88925894188358
"53625" 11.6619444350845 11.7583353055194 11.7783391820805 11.6935549399822 11.5106241923503 11.6636666053392 11.7982305952192 11.8164180270832 11.8002285512369 11.7749634508102 11.7852647382888
"53626" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1323778546352 10.1907290171095 9.88925894188358 9.88925894188358 9.88925894188358
"53627" 10.4171399864607 10.3366729391672 10.5645466577872 10.3832942518854 9.88925894188358 10.4554656512726 10.4466183756865 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53761" 10.9100503884865 11.0149277801226 10.8003020804058 10.6325753026954 10.7124414560124 10.9379643392017 10.8060572268543 10.8401340913278 10.766902073415 10.853699649329 10.8125218542677
"53791" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53814" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53817" 12.8057697306586 12.9162243262966 12.5339624050334 12.8527009339029 12.476062701561 12.7260674610819 12.6156192131274 12.3494437795932 12.8826127413588 12.9003861567074 12.8444269548169
"53856" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53857" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1324964113371 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53858" 9.88925894188358 10.6126932790773 10.5646193744732 10.4945096440622 10.4865184479453 10.6442777363475 10.8522633005901 10.6656998833552 10.5177284680057 10.5665668500011 10.5775191978163
"53859" 10.5921166417253 10.7970420991071 11.0444231331086 10.6933271559764 10.6924923996019 10.6790657021691 10.6007092501527 10.7664212997482 10.5002067577254 11.1195863826301 10.710032823357
"53860" 10.5436166475945 10.4220218759372 10.9472939855552 10.6077782346123 10.6692922762581 10.3403852829307 9.88925894188358 10.8606402068385 10.4240654294052 10.8109007449564 10.4837876911498
"53861" 11.9090335510336 12.0723048002866 11.670180824969 11.8435011321894 12.0074826181385 12.0803315660013 11.8531568670731 11.8756653718747 11.7929811378219 11.8762687482563 12.235206918362
"53867" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2587027707611 9.88925894188358
"53868" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53869" 12.8523648815219 12.4739247913117 12.5690187449987 12.4743528195629 12.4246238045349 12.3451068903533 12.5137132637801 12.5807924108995 12.6162224920466 12.3855502850797 12.2293537508725
"53870" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53871" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2316290722783 9.88925894188358 10.1918011993296
"53872" 11.9155851899071 11.7022199350688 10.9472030620543 11.394308879428 11.3773953793716 11.9041183634617 11.8609348856391 11.3627283457366 11.5380572261198 11.7636216414664 11.6024633132477
"53877" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53878" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53881" 10.7796437469376 10.9173122075076 10.5573648298203 10.4776198720403 10.7895689576051 11.168797289908 11.4979685346967 10.8623160111056 10.9027638663379 10.915181419727 11.1759357659158
"53883" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53885" 10.8205807090336 10.3903818429498 10.7955547927291 10.6217974828411 10.5266551613575 9.88925894188358 10.6302083589924 10.5422234581278 10.3118529332161 10.5607629427433 9.88925894188358
"53886" 9.88925894188358 9.88925894188358 9.88925894188358 10.3533894255999 10.3594118721474 9.88925894188358 10.2984666047793 9.88925894188358 10.3862827699705 9.88925894188358 10.3109404496684
"53890" 11.5202182657015 11.5402756973274 11.4719445255073 11.5392915960057 11.3664300424122 11.5307498881935 11.1642687654443 11.2415189324705 11.6507105636995 11.9337099307796 11.6752282970674
"53892" 10.8531014842605 10.9029430498874 10.6532081617074 10.8759257448912 11.015883814881 10.9375993439911 10.6886324975357 11.0453401280599 10.8069807135854 10.6506321083915 10.5781064859158
"53893" 11.1370179607726 11.1656030733822 11.1015124646723 11.2180074522037 11.2353229361404 11.1351115227655 11.0384931571571 11.3648510192665 11.2076553462713 11.0125483905345 11.2133411049969
"53895" 11.6097462927145 11.5671050456207 11.5487241733202 11.8057976776968 11.7929581909399 11.7001392899728 11.9157184132997 11.8326740220174 11.8859023794796 11.5437715905523 11.6978205264055
"53896" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.508711161371
"53897" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53901" 10.420739347169 9.88925894188358 10.0998451778581 10.2005512233532 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1184812360094 10.2340563036141 10.1426035393797
"53902" 9.88925894188358 10.7447344768615 10.6825308102824 11.0597288463137 10.7751435796442 10.6389026410465 10.5024161424344 10.7839129763682 9.88925894188358 10.9605150370052 10.3832701360071
"53906" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53945" 13.6495843736629 12.5219599855542 11.7467792731798 12.9721341739454 12.394342737006 12.7810293677159 11.8814420329908 13.1125092644042 13.2150999391534 11.7947410059282 11.9958862459949
"53951" 10.9723787448369 10.6271928974043 10.7706632286207 10.7493116611063 10.6290209903636 10.7571115213306 10.6240570785064 10.5647023087284 10.7439141271664 10.7519866397665 10.7510571396394
"53970" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53972" 10.2148388645455 9.88925894188358 9.88925894188358 10.3982992130489 10.437507329584 9.88925894188358 10.556976310531 9.88925894188358 10.3357713075395 9.88925894188358 9.88925894188358
"53973" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"53975" 10.8971386202814 10.8213824701769 10.7232477262456 10.6974385143475 10.948711705319 11.0063086948326 10.9804049134564 11.1499579085095 11.1864221442677 11.0491577567055 11.1122420266498
"53978" 10.4604314995162 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4209220214694 9.88925894188358 10.2809461880589 10.2838143741058 10.2509499714918
"54003" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54004" 10.6153599290976 10.8445363916621 10.8706931294183 10.6952483973682 10.8245332060155 10.4371097346879 10.7196279373406 10.9675736108585 9.88925894188358 10.9747283660833 11.0358265373322
"54006" 10.4220205952254 10.5314105261696 10.649310393575 10.6604094347317 10.735519229084 10.572711590434 10.8552182410405 10.3568967120582 9.88925894188358 10.5482171099712 9.88925894188358
"54120" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54122" 10.8751225560772 10.9861262173882 10.7318622850982 10.5037909792577 10.8594524694191 10.7002466891438 10.6829280418876 10.5988453376756 10.6505724859563 11.1852757061264 10.7516895337185
"54123" 11.3911524941658 12.120546002397 14.0120856733124 11.0509412192807 13.2422716067488 13.7985556026912 11.3967101672916 11.8890248625237 11.6901812514 13.8429158359967 12.6689097272574
"54124" 11.1811105779516 11.0908216009071 11.4910662304686 11.1261590854625 11.0312569793256 10.8787078871127 11.1269920766515 10.9606346372173 11.0453991050039 10.685484018823 11.1731942712177
"54125" 10.4768168125161 9.88925894188358 9.88925894188358 10.6649786553683 10.5760047904729 10.6006029517023 10.6626144568196 10.6037235842383 10.6122790665246 10.5212487720862 10.3597176872969
"54126" 10.8931470229829 10.8669625181846 10.5290136743802 10.7640444148114 10.826494170611 11.0231643421393 10.7806911435683 10.703478377425 10.6096234404877 10.6493651051512 10.5363882589878
"54127" 11.102839048067 11.2193646495466 11.0944321651988 11.1709158308403 11.0324636182754 11.073825571729 11.1593536507959 11.2393883503514 11.1892676576308 11.0394684435156 11.1155470465869
"54128" 11.0640597373876 11.4332943358976 11.4008131189362 11.2998196717003 11.3315948873424 11.5923992769575 11.1691921049399 11.455986374604 11.4777923775809 11.6336440741826 11.7797611610189
"54130" 12.3701864057902 12.3895967332948 12.2845136113812 12.1408823493435 12.2671201418271 12.2653563739143 12.3553410422983 12.2937973920309 12.2041206155802 12.4455902964101 12.4497195741096
"54131" 10.6445330064394 10.5812913412575 10.7983573408848 10.6524802247515 10.556708751218 10.634038194703 10.6530874424051 10.5038767042622 10.6781373967347 10.9221973028917 10.6340021409435
"54132" 9.88925894188358 9.88925894188358 10.0980112413706 10.1541321433854 9.88925894188358 9.88925894188358 9.88925894188358 10.1403232714213 9.88925894188358 9.88925894188358 9.88925894188358
"54135" 10.3734447752388 9.88925894188358 10.443402365754 10.3428463969788 10.4505586872065 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2796699413745 10.4491744139665
"54137" 10.1689753572229 10.5250546228493 10.5196948004644 10.4756178778962 10.4243914140025 10.4462714647441 10.3956626014537 10.4081075701933 10.5649057590435 10.3419530037625 10.4394807340265
"54138" 12.7282875192162 12.5428260294372 12.0980657410636 12.7210518406027 12.6566375725423 12.4093888810426 12.6859478115442 12.3450024263186 12.3622429598951 12.4290243597048 12.2867889980356
"54139" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54140" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54141" 9.88925894188358 9.88925894188358 9.88925894188358 10.4234283405469 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54150" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54151" 11.0556663100805 11.1309613331449 11.1577336153021 11.2492881020106 10.8390027587538 10.8870326966962 10.872746105356 10.8455325553305 11.1516057729825 10.8939424545811 10.873318004582
"54152" 10.744855832326 10.9363047296169 10.7250268396208 10.8488367104225 10.9901551897545 10.7992964164138 10.7174787778211 10.900577360098 11.0193707028001 10.711276647448 11.0042781961182
"54153" 11.2705740622008 11.431952789585 10.9621222953752 11.0629295736507 11.6135720222541 10.9481516803254 11.3376684522456 11.0055619495034 11.2321341570966 11.4275469895162 11.7497081213098
"54156" 9.88925894188358 10.2262178812755 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1323575112862 9.88925894188358 10.1984355272342 9.88925894188358 10.1918471568001
"54159" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54160" 10.3717370037274 10.5822787820737 10.4033825863755 10.4292141979243 10.4272466894762 10.4211001619584 9.88925894188358 10.5811983274586 10.4399062781931 10.5242433104059 10.2941105100472
"54161" 13.3602286919657 13.3316604254754 13.5300697574989 13.2479351401831 13.467646144817 13.6430024033588 13.1463869326835 13.6520934039664 13.4449207510044 13.6748396941783 13.6201905238507
"54167" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54169" 10.6064588541571 10.8343503053954 10.9409296439994 10.5960763394466 10.5999031444079 9.88925894188358 10.6328065634689 10.7477588081575 10.5533889009685 10.5415505226887 10.547893947973
"54170" 13.6861743771866 13.5323208610892 13.3440003232166 13.6448158136854 13.4840034673067 13.6607690389314 13.4779309087456 13.3182082291167 13.5548364626749 13.5390404079361 13.5217426459455
"54188" 10.8513876282434 10.8878897264255 11.0486225223768 10.9454317832397 10.8626478416591 11.0085101279011 10.9861391342508 10.9968564504409 11.1282741008544 10.9720348669127 10.7466689078786
"54189" 11.1691279402588 11.3786475812749 10.3671570726331 11.2087593153441 11.2336218370603 10.9471370367471 11.0912561184126 11.0701465574747 10.8779370405574 11.1393001546712 10.8065184219183
"54192" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54194" 11.7635045249404 11.8866051706955 11.8266195297817 11.5495449438397 11.6059602128258 11.6962994951416 11.8547429508476 11.5519943942144 11.4284868333788 11.368481676949 11.5307411416332
"54195" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.5083847125117 10.2111778579274 9.88925894188358 9.88925894188358 10.5013508117649 9.88925894188358
"54196" 11.537760413403 11.4546441339871 11.2897627127135 11.5896487808435 11.4674733906249 11.4365233192223 11.6316853654945 11.5699464277689 11.4916501893021 11.6239131867814 11.3066433478966
"54197" 11.5589206098673 11.5146438360099 11.2541584570586 11.5190088470574 11.4278153616229 11.4069622122752 11.5510209223951 11.7060235724532 11.6668799914833 11.4560587866503 11.4159974103478
"54198" 13.2693092358703 13.2635461965034 13.3222518329272 13.3123315394306 13.2273319517523 13.3382566298412 13.4565937775715 13.1814257763945 13.2124712905307 13.33483771112 13.5384825332462
"54199" 12.4170194921884 14.1790665944733 13.7034467881993 12.211453941707 13.7742003627522 13.7967204607831 13.3570579522453 13.0848770106422 12.665574244057 14.2156249824328 14.469448257593
"54200" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.3603999044315 9.88925894188358 9.88925894188358
"54201" 10.3404339582185 10.5744587044313 10.6853981147389 10.5583355537793 10.4081533952679 10.3151675447414 10.6966946527802 10.5511834544902 10.7236234808231 10.7162741531738 10.5415115603498
"54204" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54208" 13.2643047511727 13.2462348545925 13.4172276164433 13.1459844035295 13.2072304757612 13.4746831277759 13.3438468249039 13.2053807294351 13.3667999630593 13.5731467186893 13.5443704705239
"54214" 12.1909175841427 11.920663906699 12.3611993296859 11.9715140064828 11.7433309670361 11.9277009655384 11.6034327973297 12.0099605604261 12.0497302017934 11.8166633708743 11.579527064028
"54215" 9.88925894188358 10.150475581885 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54216" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"54217" 12.0812448476565 11.9769916893422 12.1341376372897 11.9061519653659 11.961297031713 11.8966821925104 11.9653327552134 12.0431093916613 12.1178755896588 11.9148767429039 11.7457899597898
