"KO1_EC_C" "KO1_EC_B" "KO1_EC_A" "KO2_EC_C" "KO2_EC_B" "PBS_EC_A" "PBS_EC_B" "PBS_EC_C" "WT_EC_A" "WT_EC_B"
"77781" 13.916772439807 13.8805217859035 13.9867573222083 14.1089977872898 13.6483951550199 14.0381651186564 13.9128356057818 13.9773455651569 13.8951004130961 13.9190664027284
"77782" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77794" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77798" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77799" 13.2814286544236 13.302695736917 13.3068316581025 13.2814286544236 13.2814286544236 13.306758115283 13.2814286544236 13.2952204250301 13.307162288702 13.2948126176431
"77803" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77805" 13.7385546908147 13.7593622481381 14.1252621041496 13.9060020894007 14.1199586151737 13.9151273343628 13.9260396779748 13.9268327929527 13.9685717563097 13.8441805574412
"77809" 13.5185213947525 13.7226758030102 13.9101739894448 13.8362353905727 13.5976045487697 13.5253480695189 13.6130900743576 13.4991210433486 13.5117431874743 13.8849078203934
"77827" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4593826476799 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3572519181034
"77832" 13.6862810842813 13.2814286544236 13.5881442233408 13.2814286544236 13.5319357297913 13.6043650475154 13.5162077709622 13.4647003372099 13.6550548278626 13.2814286544236
"77836" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77853" 13.6253567034528 13.5299150597799 13.9203591505858 13.8547707813394 13.7818063778844 13.8295826769327 13.6215199516035 13.8091572283663 13.4941550310731 13.8513208319211
"77862" 13.7183602894091 13.6565524016136 13.8419708608087 13.5258666329668 13.7379504639762 13.6269566155606 13.6829927106582 13.7137351403676 13.7182509359485 13.6696441525278
"77864" 13.943348370672 13.8201786768295 13.4267108492452 14.1365228674387 13.9192091737424 14.1339072620698 13.875584523475 14.1305767877674 13.9642542529276 13.8740191194596
"77877" 13.75968332457 13.5716116311344 13.7360990532105 13.8281147931213 13.8940755650036 13.6694760812182 13.6716139928425 13.6917179881307 13.6448018048969 13.4247864270253
"77883" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77889" 13.3012587930676 13.3027043249945 13.317372886643 13.3308529640969 13.353419028769 13.3507438912507 13.380097171359 13.4652775037584 13.346217218496 13.4098298798428
"77891" 14.1043573680852 14.0174358471467 14.0352563489372 13.9200450077075 13.9891440738397 14.0663709828304 14.0949221806873 14.0531255572689 13.9931533711639 14.091644930198
"77914" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77918" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77929" 13.6384105240414 13.7007535425735 13.5449226937442 13.7803692674284 13.6083407582411 13.6347848278289 13.6401361560851 13.6726129170032 13.2814286544236 13.5049865627839
"77938" 13.7679110247098 13.6425349412068 13.2814286544236 13.6669013085786 13.6938573795916 13.5851124493029 13.6335557767911 13.7149021210372 13.3307720750806 13.7079778293232
"77945" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3123129364453 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77951" 13.5461835092952 13.599406154419 13.388437220847 13.6267561053744 13.5501835871841 13.5270464694769 13.6737237344631 13.5950250391491 13.507093134118 13.9684343275896
"77963" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4605168891763 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"77974" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3933514908902 13.4607748687017 13.2814286544236 13.4443780043991 13.5061750809771
"77975" 13.7582833736112 13.5811838876215 13.7455402721299 13.3008072121851 13.6103260185689 13.6689058215815 13.694089937966 13.6037862527777 13.7900501949073 13.7219997034802
"77976" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3349187643296 13.4278377208043 13.3146784965973 13.4645077354015
"77980" 14.0923572294077 14.1777489842897 13.5409120022556 14.2225090120122 14.001786019767 13.9632638088783 13.94556051496 13.9880150000347 13.9777294192125 14.065088626876
"77987" 13.8944614692339 13.9438482064339 13.9326648627556 13.9609715430256 13.9343566422017 13.9458750828956 13.7532021348113 13.9469706803718 13.8314513407298 14.0095375415808
"77996" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.508859470408 13.3704932121966 13.3566930144023 13.2814286544236 13.2814286544236 13.2814286544236
"77998" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78004" 13.5129750021341 13.4591445975417 13.5842720594951 13.5551478532553 13.5117122406779 13.4286429908365 13.4126835707129 13.4358894837358 13.6069392164554 13.5153920790578
"78016" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78038" 13.2814286544236 13.4465130971064 13.6596034286281 13.2814286544236 13.5058443695143 13.2814286544236 13.3626165987365 13.4115591092136 13.2814286544236 13.2814286544236
"78052" 13.3701093906232 13.3701326838676 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78070" 13.2814286544236 13.5484008273556 13.2814286544236 13.2814286544236 13.2952847136184 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78076" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78081" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78088" 13.2814286544236 13.3138924958368 13.2814286544236 13.2814286544236 13.2814286544236 13.2992902539027 13.2814286544236 13.3122122721333 13.2814286544236 13.2814286544236
"78092" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78100" 13.9573288418913 13.7382519230829 13.8889365645238 13.7110994941999 13.2814286544236 13.7746215899977 13.9046827979426 13.9146458097082 13.9162381158614 13.823724869322
"78118" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78124" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78128" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78134" 13.3127880243108 13.5100319205328 13.2814286544236 13.2951396661438 13.5454076269344 13.3671540260589 13.3910412705997 13.3271337876442 13.3111637695087 13.7480151532868
"78174" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78177" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78217" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78232" 14.2944910227391 14.1494727737195 14.221342549948 14.1346435982744 14.1359411589872 14.2137686010892 14.1179823342219 14.0829435959589 14.2215501372336 14.1312460272854
"78239" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78240" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78242" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78243" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78244" 13.9112715499565 13.6668219604772 13.3871510953549 13.5841594963818 13.6021116105077 13.6607981655885 13.7373976809004 13.7249957756246 13.7480106706718 13.8325781137684
"78245" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78246" 14.0224615197542 13.8461207125387 13.7847970154008 13.9428487166166 13.8689191440262 13.9054303656311 13.8809849505671 13.9788267654897 14.06463481695 13.9328373428145
"78248" 13.6818714226986 13.4905538423306 13.6400958516881 13.2814286544236 13.3643741796813 13.4663376732607 13.5142626824465 13.4044828810576 13.5782084003296 13.3052326333573
"78249" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78250" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78251" 13.3471982194294 13.345252686688 13.3068495065674 13.3008170773053 13.2814286544236 13.3506718099593 13.4726925761426 13.5097354153822 13.4208335015861 13.2814286544236
"78252" 13.2814286544236 13.2937108817648 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3511849163269 13.2814286544236 13.2814286544236 13.2814286544236
"78255" 13.2814286544236 13.2937278028372 13.2814286544236 13.2814286544236 13.4345539350106 13.4115211223331 13.378100544177 13.4114651115245 13.2814286544236 13.360639551712
"78257" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2948368548245
"78258" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78266" 13.4264703078244 13.34983526655 13.2814286544236 13.6160414329546 13.4868010626599 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.455494497848
"78267" 13.6064102909983 13.5166839949061 13.5642316113596 13.2814286544236 13.4548507747548 13.5245078584649 13.4904990174519 13.530368037515 13.2814286544236 13.2814286544236
"78283" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3187265144946 13.2814286544236 13.3523877670841 13.2814286544236 13.2928245466072
"78284" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3348868505144 13.2814286544236 13.2814286544236 13.2814286544236
"78286" 13.8675330634803 13.6433761058924 13.5695822600772 13.8653797004271 13.651474865804 13.828286221671 13.7674595447442 13.7909511253376 13.815210148315 13.5609058372457
"78287" 14.076324866499 13.781948440586 13.8275369112723 13.7638606814665 14.1909104149163 13.8684364753603 13.9489506088832 14.0353067817293 13.7786574718757 13.8528824094836
"78294" 14.097893722551 14.2216989378429 14.0975200559429 14.127604860214 14.0911255623524 14.0800088387485 14.1680246972284 14.1331238640698 14.3154919858064 14.0648830016978
"78303" 13.2814286544236 13.3452521651566 13.2814286544236 13.2814286544236 13.2814286544236 13.312988553518 13.3191265043881 13.2814286544236 13.2814286544236 13.2814286544236
"78304" 13.8105028964258 13.8080743851884 13.8012234629404 13.9576394070083 13.7175586881659 13.7989447123336 13.8583643465968 13.7604979831754 13.706271154418 13.8698965946294
"78308" 13.8992236387962 14.1225252101038 13.6934251968137 13.5540899408027 14.0971900594259 13.8263463728803 13.8963217485422 13.8501472878898 13.7162809695636 14.0856510829062
"78309" 13.2814286544236 13.7018259037929 13.2814286544236 13.3876365464069 13.5207381869416 13.3406376251037 13.4316587216435 13.4120373221083 13.3766377076206 13.2814286544236
"78317" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78321" 13.3606779762859 13.4921103195099 13.3228959912542 13.2814286544236 13.4881043492245 13.5382200552594 13.38977059109 13.3618574697279 13.2814286544236 13.4690838287992
"78323" 13.6585917063825 13.5960109596835 13.5035209342297 13.5642305087556 13.3823949576295 13.6468386848953 13.6347606230188 13.670508260707 13.3966677852419 13.6412135453133
"78330" 13.6891838504531 13.873011501561 13.8038712047461 13.7867258344107 13.8687411368338 13.6544574128713 13.7588629649967 13.737230991216 13.778390996975 13.8265725680321
"78334" 13.5897039652476 13.7592168177467 13.6404935121261 13.6479512109672 13.7467899733388 13.7461564343816 13.6209774989836 13.7015526434322 14.0200683195457 13.4639247212534
"78339" 13.6991711053329 13.8177168846 13.6179519770921 13.745458302555 13.827835436195 13.5631035261392 13.6592238335885 13.6456778324384 13.714410543628 13.6553236515213
"78354" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78369" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4082729089867 13.3290167995554 13.3320576248284 13.2814286544236 13.2814286544236 13.2814286544236
"78372" 13.6201585458217 13.5283528471684 13.3666211721462 13.5633235859265 13.6597331471567 13.4925836953991 13.5213747878892 13.55063692851 13.4572099451518 13.522294329857
"78373" 13.2814286544236 13.4762671220234 13.2814286544236 13.2814286544236 13.2814286544236 13.3321993939386 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78376" 13.2814286544236 13.2814286544236 13.2814286544236 13.3784419988315 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78382" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78388" 14.5633416799054 14.6838921265573 14.6585856335375 14.6764845284699 14.4389723780574 14.5098351352344 14.4094453656455 14.4290501040519 14.16537793923 14.7386217821035
"78390" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78394" 13.7320263802582 13.8925176086896 13.8976162531855 14.0592536256799 14.0228810844528 13.8362546554662 13.9010198172812 13.8749367481789 14.1228778557669 13.7803680048506
"78405" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78408" 13.4194425137703 13.2814286544236 13.2814286544236 13.4289696073748 13.3733247560843 13.2814286544236 13.454017237528 13.3697768299756 13.4199837575278 13.2814286544236
"78412" 13.3770071061964 13.5232922790464 13.6338292529361 13.4454948931245 13.423214950496 13.5510621477261 13.5477298634434 13.563041899466 13.4439492099311 13.524552148562
"78414" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78416" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78428" 13.4926252286275 13.5088394589743 13.566193745258 13.4446624211154 13.5636023611827 13.4635165344216 13.5105282519578 13.4650026781182 13.4575028496405 13.5874064618518
"78444" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78455" 13.6225512805257 13.3475961973543 13.6018150522961 13.4377331753838 13.2814286544236 13.6417575591762 13.4931800809864 13.556892649786 13.3024619025799 13.2814286544236
"78459" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78465" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78469" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.319230388603 13.2814286544236 13.2814286544236 13.2814286544236
"78473" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3572576008738 13.2983059631474 13.3203333725119 13.2814286544236 13.2814286544236
"78478" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78506" 13.3927007383864 13.2814286544236 13.2814286544236 13.3526546159958 13.3905021553294 13.355198429578 13.3843448226421 13.2814286544236 13.525397744427 13.351007328278
"78514" 13.3775605946191 13.3257249357996 13.4274043853015 13.330862614017 13.3914028910465 13.2814286544236 13.3771730752772 13.2814286544236 13.2814286544236 13.2814286544236
"78521" 14.258651899627 14.1689985878267 14.031423732975 14.5129099989024 14.2776409343542 14.5460388890493 14.3455716459289 14.2654258866707 13.919772517189 14.1712450294686
"78523" 13.7409056532079 13.655905914022 13.8679683165339 13.8769389124536 13.9363621613263 13.8036579998989 13.8292658584608 13.8479921762891 14.0843128505077 13.8102306422732
"78541" 13.7218698248472 13.794274348707 13.7534276851817 13.7264334071106 13.8126318588571 13.7803091436363 13.8276388171053 13.6822480498674 13.5614844093896 13.7901959213269
"78558" 13.2814286544236 13.2814286544236 13.6317354374136 13.5650816136706 13.521952264729 13.4536183081818 13.4671189269034 13.6184426599251 13.2814286544236 13.2814286544236
"78560" 13.3409372819672 13.5231665791223 13.7233330064809 13.3944864736181 13.4717862368528 13.5514044481422 13.5291451025622 13.5725496415752 13.5888582360847 13.2814286544236
"78581" 13.6859960839689 13.6605195857608 13.7089219608426 13.634303925862 13.7202966701254 13.6659224189551 13.6554320704806 13.6093916886184 13.6247419439229 13.698089118569
"78586" 13.6306244515938 13.4961335930071 13.6876362582054 13.2814286544236 13.2814286544236 13.2814286544236 13.4462811065433 13.4373296450469 13.2814286544236 13.2814286544236
"78593" 13.3515417354918 13.3115190115079 13.325459641093 13.2814286544236 13.462494953011 13.3958996345678 13.3292808892644 13.3365567704813 13.7979501258298 13.5609834360736
"78600" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78609" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78610" 13.9815866406254 13.8151216411936 14.0009991966171 13.8765359932335 14.0151677973382 13.920521879303 13.8910163202401 13.8799705134532 13.604760928676 13.9469068166555
"78617" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3711986996073 13.315076877354 13.3603245196136 13.2814286544236 13.2814286544236
"78618" 14.1372950226093 14.0358736278533 14.131373503976 14.1165637841619 13.9789179223866 14.2293454155903 14.1370966579377 14.1293023298501 14.1208382316206 14.1439721061463
"78619" 13.2814286544236 13.5371732557808 13.6555289553263 13.2814286544236 13.4446132000352 13.4243756550642 13.4971373508147 13.4384316904622 13.2814286544236 13.2814286544236
"78625" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78631" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78634" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78651" 13.8805371236367 13.8229517101437 13.6849102657308 13.9878644750715 13.7267984089235 13.8919793201365 13.8044127397544 13.8320365796283 13.9668822207235 14.0092513574496
"78653" 13.4888305059388 13.6472070647086 13.6807226152376 13.4864414645014 13.6724122854189 13.6201268505196 13.5834539835904 13.5503834145067 13.6737648449351 13.6535771324298
"78655" 13.9148854915035 13.739346561749 13.8625991037712 13.8229859702491 13.880872483562 13.8220516330935 13.8402085874246 13.7792474081516 13.8283731044801 13.7448810438939
"78656" 13.6279348593035 13.4833396454812 13.4549847541261 13.8530435464124 13.4554140772261 13.5091969774783 13.6376839555225 13.4972890035748 13.3642274689776 13.4257477750891
"78658" 13.7332485715168 13.638312319374 13.2814286544236 13.6804463201678 13.6234180709246 13.5248085004849 13.5474276691767 13.5833564060944 13.4658458727056 13.7584036950666
"78670" 13.6915496981299 13.7416419390259 13.5304849812896 13.6415475753029 13.6156708959895 13.6256529219484 13.6635999378887 13.7005229175123 13.6772361782758 13.6471444915712
"78688" 13.2814286544236 13.4460553993633 13.5012101197402 13.2814286544236 13.4163651150779 13.3931575746328 13.3961436177727 13.4484652916342 13.2814286544236 13.3046095475749
"78689" 13.7121672671556 13.803971970333 13.6518506283001 13.8068653663625 13.7017890905043 13.7299073104905 13.7159959851816 13.6077352332424 13.7335306134634 13.6089358172173
"78697" 13.7428175629977 13.7880093850164 13.3454203062209 13.9831047580058 13.6910710547493 13.7788635674794 13.8133403987241 13.8334463206045 13.8033160295654 13.82635292423
"78703" 13.426662250083 13.3824807091007 13.3172331148219 13.43955761196 13.4542504416454 13.3885127571233 13.3744229497172 13.3860492833188 13.429531304291 13.3757387101023
"78709" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78733" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78748" 13.2814286544236 13.4215012446645 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3262183661375 13.2814286544236 13.3111744441862 13.5328561035322
"78749" 13.5124901791634 13.696814498338 13.801568035142 13.9872336401003 13.5336188327532 13.7750102397928 13.602366609517 13.8654006148703 13.2814286544236 13.6455630210162
"78751" 13.2814286544236 13.3812027976045 13.4737867242172 13.2814286544236 13.2952822477877 13.3572265663404 13.4009871494268 13.458280579154 13.2814286544236 13.3702618518514
"78752" 13.7589555056802 13.8178998195834 13.9689620964449 13.6468156557021 13.5608807969922 13.6903014624425 13.7489366081769 13.6718483050938 13.6419253719867 13.6239401324945
"78753" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78754" 13.4804979138612 13.3561206561359 13.5672728145368 13.4513912270629 13.4913621394281 13.6082555765132 13.3725901793179 13.5189378356708 13.6142833989305 13.4333883106573
"78755" 13.2814286544236 13.6075910972786 13.492348069457 13.5806489679141 13.6431233027478 13.2814286544236 13.3883292780325 13.4240621088572 13.2814286544236 13.5632398991293
"78757" 13.6809693875042 13.608656455072 13.8382155730968 13.8480246270662 13.5693246764339 13.8101654224552 13.7100261592891 13.7232339009985 13.5939142524086 13.6802268174572
"78767" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78771" 13.2814286544236 13.4017572555359 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3228649630067 13.2814286544236 13.2814286544236 13.2814286544236
"78772" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.467550895598 13.2814286544236 13.2985821949247 13.3258473645406 13.2814286544236 13.2814286544236
"78774" 13.2814286544236 13.3026698496268 13.2814286544236 13.3426122984791 13.3492268932114 13.3352960897277 13.2814286544236 13.3311941426233 13.3233871038561 13.2814286544236
"78777" 13.6596467172414 13.2814286544236 13.5868498011962 13.5432763116154 13.5751432793856 13.4930885886826 13.5481261365211 13.5708759857108 13.2814286544236 13.5080051081463
"78779" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.5543413223511 13.4054100661092 13.2814286544236 13.2814286544236 13.5172728998349 13.2814286544236
"78781" 14.0335742661529 13.7763858438807 14.0685474942724 13.3150549129566 14.138605021057 13.7493029742378 13.7015404430405 13.6071389515327 13.7382405115482 13.7040013625995
"78783" 13.8571019060208 14.176499273186 13.8972162614857 13.8975053386208 13.9066552123541 14.0930462135214 14.039964903558 14.2967832863231 14.1322026899148 14.3079421672091
"78784" 13.2814286544236 13.3202997878936 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78785" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78787" 13.7186577997632 13.2814286544236 13.2814286544236 13.4340695377404 13.2814286544236 13.493309507097 13.633687735682 13.6548406778255 13.5214035568336 13.7131464297758
"78789" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78795" 13.333568610168 13.5105933962576 13.2814286544236 13.2814286544236 13.2814286544236 13.3836353830456 13.3320028641908 13.3401774500721 13.2814286544236 13.2814286544236
"78796" 13.4961378155522 13.2955858267856 13.6149712406216 13.3372922905866 13.5971351228889 13.3358119287648 13.5502686073215 13.5707292358187 13.3443815204498 13.3264353082744
"78797" 13.5391709243742 13.6200277684991 13.4573739085351 13.7256286362564 13.6527435900823 13.6592452781539 13.5911852313407 13.7082261009475 13.7054309692837 13.8265967801867
"78798" 13.5882622754933 13.755148873983 13.8942958705515 13.848177395885 13.2814286544236 13.506222139839 13.7873211384306 13.5567456769027 13.6650139901167 13.8887268200149
"78801" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78802" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4940819447912 13.4568070258752 13.4104521874103 13.2814286544236 13.2814286544236
"78803" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78806" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"78808" 13.4412883278499 13.3363722231382 13.2814286544236 13.2814286544236 13.5539318684048 13.3956869716833 13.4495641296662 13.535750903702 13.2814286544236 13.2814286544236
